marker_kind,suggested_hammer_use,tile_id,grid_x,grid_y,hammer_x,hammer_y,hammer_z_hint,source_world_x,source_world_y,zone,terrain,elevation_level,walkable,buildable,primary_entity_type,primary_entity_id,spawn_group,boss_arena,point_of_interest,road,hazard,suggested_action
reference,editor reference marker,K105,10,104,-6848,-5184,128,-13696,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,M105,12,104,-6592,-5184,128,-13184,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,O105,14,104,-6336,-5184,128,-12672,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,P105,15,104,-6208,-5184,128,-12416,-10368,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,S105,18,104,-5824,-5184,128,-11648,-10368,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,X105,23,104,-5184,-5184,128,-10368,-10368,southern_wilds,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,Y105,24,104,-5056,-5184,128,-10112,-10368,southern_wilds,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,AA105,26,104,-4800,-5184,128,-9600,-10368,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AM105,38,104,-3264,-5184,128,-6528,-10368,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AO105,40,104,-3008,-5184,128,-6016,-10368,southern_wilds,forest,0,1,0,tree,,,grimroot,,,,Reference only.
reference,editor reference marker,AP105,41,104,-2880,-5184,128,-5760,-10368,southern_wilds,forest,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AQ105,42,104,-2752,-5184,128,-5504,-10368,southern_wilds,forest,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AR105,43,104,-2624,-5184,128,-5248,-10368,southern_wilds,forest,0,1,0,forage_node,,,grimroot,,,,Reference only.
reference,editor reference marker,AS105,44,104,-2496,-5184,128,-4992,-10368,southern_wilds,forest,0,1,0,tree,,,grimroot,,,,Reference only.
reference,editor reference marker,AT105,45,104,-2368,-5184,128,-4736,-10368,southern_wilds,grass,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AU105,46,104,-2240,-5184,128,-4480,-10368,southern_wilds,swamp,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AV105,47,104,-2112,-5184,128,-4224,-10368,southern_wilds,swamp,0,1,0,forage_node,,,grimroot,,,,Reference only.
reference,editor reference marker,AW105,48,104,-1984,-5184,128,-3968,-10368,southern_wilds,swamp,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AX105,49,104,-1856,-5184,128,-3712,-10368,southern_wilds,swamp,0,1,0,forage_node,,,grimroot,,,,Reference only.
reference,editor reference marker,AY105,50,104,-1728,-5184,128,-3456,-10368,southern_wilds,swamp,0,1,0,,,,grimroot,,,,Reference only.
cave_entrance,cave entrance prefab,AZ105,51,104,-1600,-5184,256,-3200,-10368,southern_wilds,cliff,1,1,0,cave_entrance,cave_51_104,,,,,,"Decide real entrance, mine entrance, quest lock, or decorative cave."
reference,editor reference marker,BJ105,61,104,-320,-5184,128,-640,-10368,southern_wilds,swamp,0,1,0,forage_node,,,,,,,Reference only.
reference,editor reference marker,CA105,78,104,1856,-5184,384,3712,-10368,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CB105,79,104,1984,-5184,384,3968,-10368,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CC105,80,104,2112,-5184,384,4224,-10368,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CD105,81,104,2240,-5184,384,4480,-10368,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CE105,82,104,2368,-5184,128,4736,-10368,southern_wilds,dense_forest,0,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CF105,83,104,2496,-5184,128,4992,-10368,southern_wilds,dense_forest,0,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CG105,84,104,2624,-5184,256,5248,-10368,southern_wilds,dense_forest,1,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CH105,85,104,2752,-5184,256,5504,-10368,southern_wilds,dense_forest,1,1,0,tree,,,ember_queen,,,,Reference only.
reference,editor reference marker,CI105,86,104,2880,-5184,256,5760,-10368,southern_wilds,dense_forest,1,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CJ105,87,104,3008,-5184,256,6016,-10368,southern_wilds,dense_forest,1,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CK105,88,104,3136,-5184,256,6272,-10368,southern_wilds,dense_forest,1,1,0,tree,,,ember_queen,,,,Reference only.
reference,editor reference marker,CM105,90,104,3392,-5184,256,6784,-10368,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CO105,92,104,3648,-5184,256,7296,-10368,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CP105,93,104,3776,-5184,256,7552,-10368,southern_wilds,dense_forest,1,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,CQ105,94,104,3904,-5184,256,7808,-10368,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CR105,95,104,4032,-5184,256,8064,-10368,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DE105,108,104,5696,-5184,128,11392,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DF105,109,104,5824,-5184,128,11648,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DH105,111,104,6080,-5184,128,12160,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DK105,114,104,6464,-5184,128,12928,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DL105,115,104,6592,-5184,128,13184,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,DM105,116,104,6720,-5184,128,13440,-10368,southern_wilds,dense_forest,0,1,1,animal_spawner,deer_herd,passive_large,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,DP105,119,104,7104,-5184,128,14208,-10368,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DS105,122,104,7488,-5184,128,14976,-10368,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,G106,6,105,-7360,-5312,128,-14720,-10624,southern_wilds,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,H106,7,105,-7232,-5312,128,-14464,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
wildlife_spawner,spawn controller marker,I106,8,105,-7104,-5312,128,-14208,-10624,southern_wilds,dense_forest,0,1,1,animal_spawner,rabbit_warren,passive_small,,,,,"Use as a spawn-zone source, not a thinker per marker."
reference,editor reference marker,J106,9,105,-6976,-5312,128,-13952,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,K106,10,105,-6848,-5312,128,-13696,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,M106,12,105,-6592,-5312,128,-13184,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,N106,13,105,-6464,-5312,128,-12928,-10624,southern_wilds,dense_forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,O106,14,105,-6336,-5312,128,-12672,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,P106,15,105,-6208,-5312,128,-12416,-10624,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,Q106,16,105,-6080,-5312,128,-12160,-10624,southern_wilds,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,R106,17,105,-5952,-5312,128,-11904,-10624,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,S106,18,105,-5824,-5312,128,-11648,-10624,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,T106,19,105,-5696,-5312,128,-11392,-10624,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,U106,20,105,-5568,-5312,128,-11136,-10624,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,V106,21,105,-5440,-5312,128,-10880,-10624,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,W106,22,105,-5312,-5312,128,-10624,-10624,southern_wilds,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,X106,23,105,-5184,-5312,128,-10368,-10624,southern_wilds,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,Z106,25,105,-4928,-5312,128,-9856,-10624,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AN106,39,105,-3136,-5312,128,-6272,-10624,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AP106,41,105,-2880,-5312,128,-5760,-10624,southern_wilds,forest,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AQ106,42,105,-2752,-5312,128,-5504,-10624,southern_wilds,forest,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AR106,43,105,-2624,-5312,128,-5248,-10624,southern_wilds,forest,0,1,0,tree,,,grimroot,,,,Reference only.
reference,editor reference marker,AS106,44,105,-2496,-5312,128,-4992,-10624,southern_wilds,grass,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AT106,45,105,-2368,-5312,128,-4736,-10624,southern_wilds,grass,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AU106,46,105,-2240,-5312,256,-4480,-10624,southern_wilds,cliff,1,0,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AV106,47,105,-2112,-5312,256,-4224,-10624,southern_wilds,cliff,1,0,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AW106,48,105,-1984,-5312,256,-3968,-10624,southern_wilds,cliff,1,0,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AX106,49,105,-1856,-5312,128,-3712,-10624,southern_wilds,swamp,0,1,0,forage_node,,,grimroot,,,,Reference only.
hazard,trigger volume,BJ106,61,105,-320,-5312,128,-640,-10624,southern_wilds,swamp,0,1,0,,,,,,,poison_bog,Author as a gameplay trigger or scripted hazard zone.
reference,editor reference marker,CB106,79,105,1984,-5312,384,3968,-10624,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CC106,80,105,2112,-5312,384,4224,-10624,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CD106,81,105,2240,-5312,384,4480,-10624,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CE106,82,105,2368,-5312,384,4736,-10624,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CF106,83,105,2496,-5312,256,4992,-10624,southern_wilds,dense_forest,1,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CG106,84,105,2624,-5312,256,5248,-10624,southern_wilds,dense_forest,1,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CH106,85,105,2752,-5312,256,5504,-10624,southern_wilds,dense_forest,1,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CI106,86,105,2880,-5312,256,5760,-10624,southern_wilds,dense_forest,1,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CJ106,87,105,3008,-5312,256,6016,-10624,southern_wilds,dense_forest,1,1,0,tree,,,ember_queen,,,,Reference only.
reference,editor reference marker,CL106,89,105,3264,-5312,256,6528,-10624,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CM106,90,105,3392,-5312,256,6784,-10624,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CR106,95,105,4032,-5312,256,8064,-10624,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CS106,96,105,4160,-5312,256,8320,-10624,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CT106,97,105,4288,-5312,128,8576,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DG106,110,105,5952,-5312,128,11904,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DJ106,113,105,6336,-5312,128,12672,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DK106,114,105,6464,-5312,128,12928,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DL106,115,105,6592,-5312,128,13184,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DM106,116,105,6720,-5312,128,13440,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,DP106,119,105,7104,-5312,128,14208,-10624,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,H107,7,106,-7232,-5440,128,-14464,-10880,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,I107,8,106,-7104,-5440,128,-14208,-10880,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,J107,9,106,-6976,-5440,128,-13952,-10880,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,K107,10,106,-6848,-5440,128,-13696,-10880,southern_wilds,dense_forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,M107,12,106,-6592,-5440,128,-13184,-10880,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,N107,13,106,-6464,-5440,128,-12928,-10880,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,Q107,16,106,-6080,-5440,128,-12160,-10880,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,R107,17,106,-5952,-5440,128,-11904,-10880,southern_wilds,grass,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,U107,20,106,-5568,-5440,128,-11136,-10880,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
road_guide,trail guide point,V107,21,106,-5440,-5440,128,-10880,-10880,southern_wilds,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
road_guide,trail guide point,W107,22,106,-5312,-5440,128,-10624,-10880,southern_wilds,grass,0,1,1,,,,,,tribal_trail,,"Use as a path spline guide, not as literal tile geometry."
reference,editor reference marker,AA107,26,106,-4800,-5440,128,-9600,-10880,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AO107,40,106,-3008,-5440,128,-6016,-10880,southern_wilds,forest,0,1,1,forage_node,,,,,,,Reference only.
reference,editor reference marker,AP107,41,106,-2880,-5440,128,-5760,-10880,southern_wilds,forest,0,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,AQ107,42,106,-2752,-5440,128,-5504,-10880,southern_wilds,forest,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AR107,43,106,-2624,-5440,128,-5248,-10880,southern_wilds,grass,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AS107,44,106,-2496,-5440,128,-4992,-10880,southern_wilds,grass,0,1,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AT107,45,106,-2368,-5440,256,-4736,-10880,southern_wilds,cliff,1,0,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AU107,46,106,-2240,-5440,256,-4480,-10880,southern_wilds,cliff,1,0,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AV107,47,106,-2112,-5440,256,-4224,-10880,southern_wilds,cliff,1,0,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,AW107,48,106,-1984,-5440,256,-3968,-10880,southern_wilds,cliff,1,0,0,,,,grimroot,,,,Reference only.
reference,editor reference marker,CC107,80,106,2112,-5440,384,4224,-10880,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CD107,81,106,2240,-5440,384,4480,-10880,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CE107,82,106,2368,-5440,384,4736,-10880,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CF107,83,106,2496,-5440,384,4992,-10880,southern_wilds,cliff,2,0,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CG107,84,106,2624,-5440,256,5248,-10880,southern_wilds,dense_forest,1,1,0,tree,,,ember_queen,,,,Reference only.
reference,editor reference marker,CH107,85,106,2752,-5440,256,5504,-10880,southern_wilds,dense_forest,1,1,0,,,,ember_queen,,,,Reference only.
reference,editor reference marker,CI107,86,106,2880,-5440,256,5760,-10880,southern_wilds,dense_forest,1,1,0,tree,,,ember_queen,,,,Reference only.
reference,editor reference marker,CJ107,87,106,3008,-5440,256,6016,-10880,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
reference,editor reference marker,CK107,88,106,3136,-5440,256,6272,-10880,southern_wilds,dense_forest,1,1,1,tree,,,,,,,Reference only.
